track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_month,release_year,bin_year,track_pop_shift,y,log_speechiness,acoustic_shift,logit_acousticness,sqrt_liveness
58,pop,dance pop,0.619,0.938,F,-5.245,major,0.35,0.0257,1.39e-05,0.128,0.601,94.38,207428,10,2017,recent,58.0,0.32277339226305085,-1.0216512475319814,0.0257,-3.6352282725301213,0.3714835124201342
65,pop,dance pop,0.575,0.808,C♯/D♭,-4.578,major,0.0439,0.0446,0.0,0.0693,0.232,127.922,179531,7,2019,recent,65.0,0.6190392084062236,-2.9206248010671856,0.0446,-3.064396241929843,0.2816025568065745
64,pop,dance pop,0.768,0.808,F,-1.818,major,0.112,0.00627,5.33e-06,0.343,0.664,119.971,166000,3,2019,recent,64.0,0.5753641449035619,-2.1037342342488805,0.00627,-5.065689185335023,0.594138031100518
53,pop,dance pop,0.767,0.605,F♯/G♭,-5.737,minor,0.188,0.559,0.000363,0.193,0.657,107.042,203200,8,2019,recent,53.0,0.12014431184206341,-1.6194882482876019,0.559,0.23710459770825335,0.4505552130427524
72,pop,dance pop,0.466,0.612,G♯/A♭,-4.855,minor,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,239067,8,2019,recent,72.0,0.9444616088408513,-3.2015271865335877,0.0655,-2.6579614842544115,0.37682887362833545
39,pop,dance pop,0.434,0.917,A,-3.613,minor,0.0633,0.301,1.8e-05,0.289,0.622,121.967,147554,4,2019,recent,39.0,-0.4473122180436648,-2.6131946700895314,0.301,-0.8425404774849347,0.5468089245796927
75,pop,dance pop,0.744,0.79,G♯/A♭,-4.617,minor,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640,4,2019,recent,75.0,1.0986122886681098,-2.7150748160391744,0.0547,-2.849638628003403,0.5744562646538028
60,pop,dance pop,0.837,0.818,G♯/A♭,-4.474,minor,0.0533,0.0527,0.00642,0.11,0.484,109.993,157159,5,2019,recent,60.0,0.4054651081081642,-2.7598699498320065,0.0527,-2.889000377334172,0.34641016151377546
18,pop,dance pop,0.514,0.856,D,-4.285,major,0.0717,0.00123,6.34e-06,0.544,0.351,117.014,228502,8,2019,recent,18.0,-1.5163474893680886,-2.50470127711618,0.00123,-6.699510352526949,0.7443117626371358
79,pop,dance pop,0.69,0.622,F,-5.025,minor,0.0622,0.253,0.0,0.116,0.544,102.04,210091,2,2017,recent,79.0,1.3249254147435987,-2.6283152330833564,0.253,-1.082675696405297,0.35496478698597694
60,pop,dance pop,0.466,0.869,D♯/E♭,-4.275,major,0.0529,0.0142,0.00241,0.115,0.185,126.113,187150,10,2019,recent,60.0,0.4054651081081642,-2.766209115275742,0.0142,-4.240211529664062,0.3535533905932738
83,pop,dance pop,0.842,0.801,G♯/A♭,-4.167,minor,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,9,2018,recent,83.0,1.5856272637403817,-1.4354846053106622,0.157,-1.6807211526535473,0.2723967694375247
85,pop,dance pop,0.748,0.524,G♯/A♭,-5.599,major,0.0338,0.414,0.0,0.111,0.661,95.01,244960,7,2016,recent,85.0,1.7346010553881064,-3.128121461599737,0.414,-0.3474538157516984,0.3478505426185217
47,pop,dance pop,0.647,0.624,A,-8.446,major,0.0451,0.025,0.056,0.0616,0.477,115.002,243091,10,2014,recent,47.0,-0.12014431184206334,-2.8986055628232683,0.025,-3.6635616461296463,0.26758176320519306
74,pop,dance pop,0.509,0.781,G♯/A♭,-3.48,major,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,1,2012,recent,74.0,1.0459685551826876,-2.501036031717884,0.0398,-3.183274683806448,0.2913760456866693
80,pop,dance pop,0.737,0.636,B,-4.546,minor,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,5,2018,recent,80.0,1.3862943611198908,-2.924342277467318,0.0441,-3.0761935226169164,0.6
81,pop,dance pop,0.584,0.54,C♯/D♭,-7.786,minor,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,1,2017,recent,81.0,1.4500101755059986,-2.694147295933219,0.0895,-2.319755273886853,0.5205766033928149
76,pop,dance pop,0.743,0.733,G♯/A♭,-5.337,major,0.0375,0.00402,0.0,0.304,0.622,104.977,189467,8,2017,recent,76.0,1.1526795099383855,-3.0470255679415414,0.00402,-5.512445274430771,0.5603570290448759
96,pop,dance pop,0.721,0.716,A♯/B♭,-7.037,minor,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,10,2019,recent,96.0,3.178053830347945,-2.5809771185387342,0.0334,-3.365228859428329,0.4969909455915671
84,pop,dance pop,0.781,0.768,B,-5.991,major,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,8,2018,recent,84.0,1.6582280766035322,-3.0078048547882603,0.0119,-4.419245507083433,0.5787918451395113
86,pop,dance pop,0.737,0.828,B,-4.711,major,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474,9,2019,recent,86.0,1.815289966638249,-3.0037644452512553,0.0149,-4.19138194591022,0.3101612483854164
68,pop,dance pop,0.57,0.763,C♯/D♭,-4.137,major,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853,2,2017,recent,68.0,0.7537718023763803,-2.698595042331455,0.0857,-2.367305919566647,0.3212475680841802
66,pop,dance pop,0.551,0.651,G♯/A♭,-5.828,minor,0.0594,0.225,0.0,0.224,0.562,144.875,194907,6,2017,recent,66.0,0.6632942174102643,-2.667868411469378,0.225,-1.2367626271489267,0.48373546489791297
83,pop,dance pop,0.617,0.635,B,-6.769,minor,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,2017,recent,83.0,1.5856272637403817,-3.177254150177381,0.0498,-2.9486575047222137,0.41713307229228425
85,pop,dance pop,0.791,0.862,A,-3.24,minor,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,2018,recent,85.0,1.7346010553881064,-2.120263536200091,0.037,-3.259135499153901,0.3023243291566195
73,pop,dance pop,0.503,0.748,F,-4.124,major,0.0619,0.0305,0.0,0.343,0.356,125.896,210013,5,2015,recent,73.0,0.9946225751440619,-2.632479014255136,0.0305,-3.4590537910693406,0.594138031100518
69,pop,dance pop,0.64,0.533,C,-6.596,major,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,2,2017,recent,69.0,0.8001193001121129,-2.5182566294695548,0.119,-2.0019341328246503,0.31048349392520047
69,pop,dance pop,0.658,0.677,F,-6.628,major,0.0393,0.248,0.0,0.368,0.248,124.91,251627,1,2012,recent,69.0,0.8001193001121129,-3.0098311979334924,0.248,-1.1093075777848578,0.6148170459575759
81,pop,dance pop,0.649,0.716,G♯/A♭,-5.371,major,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,8,2016,recent,81.0,1.4500101755059986,-3.103317484233928,0.0863,-2.3596726919151925,0.38078865529319544
73,pop,dance pop,0.713,0.802,E,-7.055,major,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,6,2015,recent,73.0,0.9946225751440619,-2.7165865321244964,0.0435,-3.0905198507856695,0.5648008498577175
61,pop,dance pop,0.596,0.738,G♯/A♭,-3.109,major,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,1,2012,recent,61.0,0.44731221804366483,-2.9739707817724783,0.109,-2.1009965452416655,0.32357379374726875
19,pop,dance pop,0.503,0.727,C♯/D♭,-5.456,major,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632,1,2013,recent,19.0,-1.4500101755059984,-1.7316055464083078,0.0159,-4.125408408678754,0.3154362059117501
57,pop,dance pop,0.609,0.726,F,-4.346,minor,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000,9,2018,recent,57.0,0.2818511521409875,-2.9681171065210177,0.0723,-2.5518842754945066,0.3154362059117501
81,pop,dance pop,0.654,0.76,C,-3.669,minor,0.045,0.0797,0.0,0.299,0.41,99.945,200787,11,2015,recent,81.0,1.4500101755059986,-2.900422093749666,0.0797,-2.446430118048642,0.5558776843874919
79,pop,dance pop,0.63,0.928,A,-2.787,minor,0.0331,0.199,0.124,0.148,0.465,123.963,222160,4,2016,recent,79.0,1.3249254147435987,-3.144232281872435,0.199,-1.3925561223438667,0.39749213828703583
84,pop,dance pop,0.532,0.783,D,-5.697,major,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,1,2013,recent,84.0,1.6582280766035322,-2.7757938531887296,0.0038,-5.568946973906843,0.41352146256270667
84,pop,dance pop,0.694,0.77,F♯/G♭,-5.335,major,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,6,2018,recent,84.0,1.6582280766035322,-1.8388510767619055,0.176,-1.54368653487132,0.35777087639996635
66,pop,dance pop,0.604,0.787,C,-3.674,minor,0.103,0.0679,0.15,0.127,0.301,126.062,245040,8,2011,recent,66.0,0.6632942174102643,-2.1803674602697964,0.0679,-2.619404070502461,0.37013511046643494
8,pop,dance pop,0.432,0.74,G,-5.053,major,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520,11,2015,recent,8.0,-2.4423470353692043,-2.631089159966082,0.0342,-3.340731129370882,0.3872983346207417
64,pop,dance pop,0.638,0.832,G♯/A♭,-5.039,major,0.049,0.141,0.0,0.113,0.648,124.071,227893,1,2010,recent,64.0,0.5753641449035619,-2.8302178350764176,0.141,-1.8070090316060872,0.3507135583350036
61,pop,dance pop,0.759,0.716,B,-6.36,minor,0.0818,0.0223,0.0,0.231,0.469,105.009,209733,9,2017,recent,61.0,0.44731221804366483,-2.3881429813556925,0.0223,-3.7806161960455524,0.4909175083453431
27,pop,dance pop,0.614,0.832,B,-3.419,minor,0.0522,0.11,0.0,0.185,0.429,129.038,213169,1,2012,recent,27.0,-0.9946225751440619,-2.7774002792370034,0.11,-2.0907410969337694,0.44158804331639234
74,pop,dance pop,0.669,0.832,C,-5.72,major,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,9,2016,recent,74.0,1.0459685551826876,-2.548485631430872,0.0106,-4.536244697675587,0.32680269276736384
57,pop,dance pop,0.702,0.781,C,-4.081,major,0.03,0.433,0.0,0.135,0.382,102.997,286322,1,2012,recent,57.0,0.2818511521409875,-3.2188758248682006,0.433,-0.2696215757252622,0.38078865529319544
69,pop,dance pop,0.851,0.806,E,-4.618,major,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200,1,2008,older,69.0,0.8001193001121129,-2.4236234213711016,0.12,-1.9924301646902063,0.3619392214170772
77,pop,dance pop,0.738,0.868,B,-4.373,minor,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,7,2015,recent,77.0,1.2083112059245342,-2.4877105771207346,0.0389,-3.207084211204838,0.6308724118235002
74,pop,dance pop,0.57,0.672,G♯/A♭,-5.89,minor,0.0723,0.177,0.0,0.0768,0.448,120.019,208222,1,2020,recent,74.0,1.0459685551826876,-2.497384171299113,0.177,-1.5368064681032407,0.29461839725312466
5,pop,dance pop,0.67,0.89,F,-3.785,minor,0.0576,0.122,0.0,0.333,0.568,124.967,206440,9,2019,recent,5.0,-2.9444389791664403,-2.694147295933219,0.122,-1.9736255489018601,0.5856620185738529
57,pop,dance pop,0.708,0.727,A,-7.647,major,0.0389,0.0201,0.676,0.37,0.512,120.012,231480,9,2019,recent,57.0,0.2818511521409875,-3.017977882501311,0.0201,-3.886730710576743,0.6164414002968976
68,pop,dance pop,0.654,0.787,E,-4.999,major,0.0502,0.00515,0.0,0.144,0.409,123.978,164490,12,2019,recent,68.0,0.7537718023763803,-2.8100829266673615,0.00515,-5.263595257349612,0.3924283374069717
65,pop,dance pop,0.945,0.584,F♯/G♭,-7.649,minor,0.044,0.0955,0.341,0.147,0.626,124.996,168547,7,2019,recent,65.0,0.6190392084062236,-2.9187712324178627,0.0955,-2.2482560573486654,0.396232255123179
58,pop,dance pop,0.704,0.929,C,-4.447,major,0.0395,0.0395,0.0249,0.181,0.633,126.055,155238,1,2019,recent,58.0,0.32277339226305085,-3.0057826094074924,0.0395,-3.191153310301535,0.43703546766824314
81,pop,dance pop,0.765,0.906,G♯/A♭,-2.097,minor,0.0965,0.125,0.0,0.423,0.95,96.071,184558,7,2019,recent,81.0,1.4500101755059986,-2.239610293832657,0.125,-1.9459101490553135,0.6580273550544841
68,pop,dance pop,0.682,0.855,G,-3.282,major,0.0401,0.0566,1e-06,0.101,0.304,124.004,198743,1,2020,recent,68.0,0.7537718023763803,-2.993734270891318,0.0566,-2.813481385641024,0.3331666249791536
43,pop,dance pop,0.627,0.662,G,-7.104,minor,0.0349,0.0922,0.000166,0.143,0.596,124.039,159194,6,2019,recent,43.0,-0.2818511521409879,-3.103317484233928,0.0922,-2.287063959459817,0.39115214431215894
57,pop,dance pop,0.762,0.736,G,-7.66,major,0.0778,0.135,0.0538,0.113,0.248,126.007,165714,12,2019,recent,57.0,0.2818511521409875,-2.4326937783410663,0.135,-1.85745472849345,0.3507135583350036
58,pop,dance pop,0.577,0.844,G,-3.364,major,0.0406,0.00407,6.13e-06,0.499,0.283,115.066,183653,7,2019,recent,58.0,0.32277339226305085,-2.9838037026887174,0.00407,-5.5000339745357625,0.7134423592694787
58,pop,dance pop,0.632,0.816,G♯/A♭,-4.584,major,0.0349,0.00205,0.106,0.119,0.134,127.95,202500,12,2019,recent,58.0,0.32277339226305085,-3.103317484233928,0.00205,-6.187863381705689,0.35916569992135944
91,pop,dance pop,0.598,0.526,A♯/B♭,-8.659,minor,0.0415,0.129,0.0,0.14,0.529,123.935,168387,10,2019,recent,91.0,2.313634929180631,-2.9661734713124464,0.129,-1.9098295724908305,0.3872983346207417
67,pop,dance pop,0.825,0.841,C,-6.433,major,0.135,0.0906,0.00411,0.258,0.616,126.026,184582,7,2019,recent,67.0,0.708185057924486,-1.9310215365615626,0.0906,-2.3063308283419763,0.5176871642217914
42,pop,dance pop,0.63,0.731,F♯/G♭,-4.985,major,0.0352,0.0191,7.82e-06,0.704,0.46,119.997,240000,9,2019,recent,42.0,-0.3227733922630512,-3.0966581921439515,0.0191,-3.938782182517686,0.8449852069711044
70,pop,dance pop,0.795,0.899,C,-4.202,major,0.0685,0.00235,0.000392,0.199,0.329,125.978,198839,8,2019,recent,70.0,0.8472978603872034,-2.5446566541937745,0.00235,-6.050987185242472,0.4571651780264984
64,pop,dance pop,0.529,0.717,F♯/G♭,-7.049,minor,0.24,0.123,0.000707,0.0363,0.481,103.99,257943,4,2017,recent,64.0,0.5753641449035619,-1.3862943611198906,0.123,-1.9643226369997655,0.21517434791350012
79,pop,dance pop,0.7,0.872,A♯/B♭,-5.896,major,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,11,2018,recent,79.0,1.3249254147435987,-2.569158202235591,0.121,-1.9829943520884359,0.3361547262794322
48,pop,dance pop,0.791,0.541,C♯/D♭,-7.14,major,0.054,0.123,4.74e-05,0.121,0.433,115.987,154654,1,2020,recent,48.0,-0.0800427076735365,-2.7488721956224653,0.123,-1.9643226369997655,0.3619392214170772
53,pop,dance pop,0.904,0.633,C,-5.545,major,0.0958,0.203,0.000266,0.163,0.492,121.995,179016,12,2019,recent,53.0,0.12014431184206341,-2.246204759557938,0.203,-1.3676486997484274,0.4159326868617084
75,pop,dance pop,0.744,0.725,B,-6.055,major,0.0303,0.018,9.29e-06,0.212,0.904,118.034,167859,12,2019,recent,75.0,1.0986122886681098,-3.2114038100294997,0.018,-3.9992195504583012,0.47116875957558985
46,pop,dance pop,0.772,0.687,A,-6.348,minor,0.211,0.0528,0.0,0.834,0.59,118.116,154286,11,2019,recent,46.0,-0.16034265007517937,-1.5095925774643841,0.0528,-2.8869990734175253,0.9186947262284682
67,pop,dance pop,0.706,0.524,F♯/G♭,-8.804,major,0.026,0.127,0.00129,0.109,0.296,111.991,183183,10,2019,recent,67.0,0.708185057924486,-3.3242363405260273,0.127,-1.927748469381011,0.3449637662132068
65,pop,dance pop,0.664,0.699,B,-7.115,minor,0.27,0.0352,0.0,0.0612,0.252,122.019,216256,12,2019,recent,65.0,0.6190392084062236,-1.2729656758128873,0.0352,-3.3108747433688697,0.26683328128252665
56,pop,dance pop,0.781,0.745,C♯/D♭,-4.942,minor,0.0374,0.0814,9.71e-05,0.106,0.498,110.051,158091,12,2019,recent,56.0,0.24116205681688824,-3.0491330502811063,0.0814,-2.4234754988831986,0.340587727318528
42,pop,dance pop,0.789,0.547,A,-8.738,minor,0.0748,0.072,9.21e-05,0.0782,0.48,120.024,203227,8,2019,recent,42.0,-0.3227733922630512,-2.4674597361842796,0.072,-2.5563656137701454,0.29698484809834996
58,pop,dance pop,0.575,0.808,C♯/D♭,-4.578,major,0.0439,0.0446,0.0,0.0693,0.232,127.922,179531,10,2019,recent,58.0,0.32277339226305085,-2.9206248010671856,0.0446,-3.064396241929843,0.2816025568065745
74,pop,dance pop,0.669,0.797,A,-5.68,minor,0.0624,0.259,0.0,0.199,0.552,119.865,185943,5,2019,recent,74.0,1.0459685551826876,-2.6255489795904663,0.259,-1.051172563596549,0.4571651780264984
65,pop,dance pop,0.567,0.946,F,-2.245,minor,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367,5,2019,recent,65.0,0.6190392084062236,-2.747310915055513,0.0978,-2.221911647933524,0.3059411708155671
64,pop,dance pop,0.653,0.757,D♯/E♭,-3.642,major,0.0555,0.0997,0.0,0.242,0.233,128.015,204591,9,2019,recent,64.0,0.5753641449035619,-2.7257051363409306,0.0997,-2.2005623641466383,0.5019960159204453
51,pop,dance pop,0.721,0.779,F♯/G♭,-4.239,minor,0.0606,0.142,0.0,0.143,0.327,110.026,169964,10,2019,recent,51.0,0.040005334613699206,-2.650725134482941,0.142,-1.7987770418867017,0.39115214431215894
63,pop,dance pop,0.534,0.765,C♯/D♭,-3.151,major,0.0338,0.0915,0.00107,0.225,0.117,127.978,172520,11,2018,recent,63.0,0.5322168137473082,-3.128121461599737,0.0915,-2.2954559155547503,0.48476798574163293
83,pop,dance pop,0.651,0.693,E,-4.722,major,0.0375,0.458,0.0,0.335,0.392,118.97,236765,10,2019,recent,83.0,1.5856272637403817,-3.0470255679415414,0.458,-0.16839681732546127,0.5873670062235365
55,pop,dance pop,0.682,0.923,C,-3.273,major,0.0364,0.00395,3e-05,0.242,0.37,130.052,153231,11,2019,recent,55.0,0.2006706954621514,-3.0704558197499274,0.00395,-5.530081878214762,0.5019960159204453
39,pop,dance pop,0.66,0.827,A♯/B♭,-5.081,major,0.0789,0.429,0.0,0.0923,0.611,115.349,167249,10,2019,recent,39.0,-0.4473122180436648,-2.420243136462278,0.429,-0.28593229072799314,0.3198437118343895
48,pop,dance pop,0.57,0.965,F♯/G♭,-4.881,minor,0.0348,0.00108,0.523,0.201,0.148,123.008,291785,10,2019,recent,48.0,-0.0800427076735365,-3.1055471395611978,0.00108,-6.829713654225764,0.4593473631142341
59,pop,dance pop,0.608,0.918,C,-1.137,minor,0.0684,0.199,0.0,0.309,0.422,126.022,182000,12,2019,recent,59.0,0.3639653772014115,-2.545931351625775,0.199,-1.3925561223438667,0.5648008498577175
64,pop,dance pop,0.561,0.562,A,-11.431,minor,0.15,0.062,0.0,0.118,0.244,151.631,242385,12,2019,recent,64.0,0.5753641449035619,-1.8325814637483102,0.062,-2.716615563961133,0.35777087639996635
42,pop,dance pop,0.591,0.88,E,-5.153,minor,0.223,0.0804,0.0,0.326,0.482,127.013,177638,11,2019,recent,42.0,-0.3227733922630512,-1.4567168254164364,0.0804,-2.436924616704106,0.5796550698475775
70,pop,dance pop,0.626,0.8,C♯/D♭,-3.988,minor,0.035,0.0267,0.000138,0.0623,0.258,127.966,160184,1,2018,recent,70.0,0.8472978603872034,-3.101092789211817,0.0267,-3.596028794026244,0.26888659319497504
57,pop,dance pop,0.745,0.8,B,-5.606,minor,0.0361,0.0209,0.000479,0.113,0.314,122.008,204693,7,2019,recent,57.0,0.2818511521409875,-3.076942328979534,0.0209,-3.8468846233892604,0.3507135583350036
21,pop,dance pop,0.66,0.857,D,-5.219,major,0.321,0.167,1.36e-05,0.119,0.233,130.069,225160,7,2019,recent,21.0,-1.3249254147435987,-1.1056369036050742,0.167,-1.6070398297500874,0.35916569992135944
68,pop,dance pop,0.53,0.729,C,-6.019,major,0.0376,0.00699,0.0,0.103,0.219,139.929,238338,10,2019,recent,68.0,0.7537718023763803,-3.0449225177447627,0.00699,-4.956260178242201,0.3361547262794322
63,pop,dance pop,0.552,0.887,C♯/D♭,-3.812,major,0.147,0.0457,0.0207,0.0903,0.783,125.229,131204,8,2019,recent,63.0,0.5322168137473082,-1.851509473633829,0.0457,-3.0388797895230493,0.3167017524422623
54,pop,dance pop,0.471,0.911,D,-4.372,minor,0.0594,0.0316,0.00648,0.571,0.197,126.112,170000,5,2019,recent,54.0,0.16034265007517948,-2.667868411469378,0.0316,-3.422488104471037,0.7622335600063802
79,pop,dance pop,0.747,0.776,A♯/B♭,-5.898,minor,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,11,2019,recent,79.0,1.3249254147435987,-2.4985999769200027,0.0233,-3.7357261818817764,0.8780660567406077
72,pop,dance pop,0.712,0.664,B,-8.026,major,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514,12,2019,recent,72.0,0.9444616088408513,-3.1122660898099426,0.0416,-3.137165060093967,0.27712812921102037
80,pop,dance pop,0.733,0.859,A,-5.03,minor,0.033,0.479,0.0645,0.105,0.52,124.948,147840,4,2019,recent,80.0,1.3862943611198908,-3.1465551632885744,0.479,-0.0840494443424517,0.3391164991562634
47,pop,dance pop,0.517,0.793,F♯/G♭,-5.851,minor,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333,2,2019,recent,47.0,-0.12014431184206334,-3.0640111143072852,0.0214,-3.8227320568272174,0.31496031496047244
19,pop,dance pop,0.675,0.674,E,-6.329,major,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640,3,2019,recent,19.0,-1.4500101755059984,-3.0533613863906273,0.00339,-5.6835295985205985,0.5375872022286245
79,pop,dance pop,0.818,0.823,B,-3.563,minor,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794,11,2019,recent,79.0,1.3249254147435987,-1.5606477482646683,0.0663,-2.6449652902980634,0.3781534080237808
59,pop,dance pop,0.639,0.591,G,-3.905,minor,0.0344,0.128,6.69e-06,0.159,0.305,128.002,225000,11,2019,recent,59.0,0.3639653772014115,-3.114515809543958,0.128,-1.9187591599893623,0.41109609582188933
68,pop,dance pop,0.535,0.906,F♯/G♭,-4.699,minor,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,7,2019,recent,68.0,0.7537718023763803,-3.094448246493149,0.0202,-3.8816658647973155,0.31400636936215165
72,pop,dance pop,0.784,0.721,G♯/A♭,-5.457,major,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,9,2019,recent,72.0,0.9444616088408513,-2.803460385906868,0.0149,-4.19138194591022,0.5431390245600107
66,pop,dance pop,0.809,0.758,E,-5.658,minor,0.101,0.409,0.000544,0.166,0.71,125.022,142230,11,2019,recent,66.0,0.6632942174102643,-2.198225077669803,0.409,-0.3681008613632964,0.41952353926806063
59,pop,dance pop,0.669,0.793,C♯/D♭,-6.16,major,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,1,2020,recent,59.0,0.3639653772014115,-2.9897502018764435,0.0318,-3.4159723877194628,0.7516648189186454
64,pop,dance pop,0.578,0.786,A,-4.665,major,0.13,0.232,0.000106,0.122,0.347,105.945,179151,4,2019,recent,64.0,0.5753641449035619,-1.9661128563728327,0.232,-1.1970523614813622,0.363318042491699
9,pop,dance pop,0.733,0.839,C♯/D♭,-2.84,minor,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,2,2019,recent,9.0,-2.3136349291806306,-3.1349943408874985,0.0145,-4.219000477166246,0.41472882706655445
41,pop,dance pop,0.63,0.726,C,-3.753,major,0.0978,0.0717,0.0,0.108,0.499,122.055,196475,5,2019,recent,41.0,-0.3639653772014119,-2.22747762050724,0.0717,-2.560864208800312,0.34351128074635334
69,pop,dance pop,0.845,0.766,D,-5.727,minor,0.0658,0.212,0.0,0.111,0.782,114.054,195924,9,2019,recent,69.0,0.8001193001121129,-2.579656986333811,0.212,-1.3129118151858667,0.3478505426185217
